Simulation Time,used STY,used MDO
39232.9,0.0280302,0.00176677
39237.4,0.0280329,0.00176698
39241.8,0.0280357,0.00176719
39246.4,0.0280385,0.0017674
39250.9,0.0280412,0.00176761
39255.4,0.028044,0.00176782
39260.1,0.0280468,0.00176802
39264.7,0.0280496,0.00176823
39269.3,0.0280523,0.00176843
39273.8,0.0280551,0.00176864
39278.3,0.0280579,0.00176885
39282.9,0.0280607,0.00176906
39287.4,0.0280634,0.00176927
39292.1,0.0280662,0.00176948
39296.7,0.028069,0.00176969
39301.3,0.0280718,0.0017699
39305.7,0.0280745,0.00177011
39310.3,0.0280773,0.00177032
39314.8,0.0280801,0.00177053
39319.4,0.0280828,0.00177074
39323.9,0.0280856,0.00177094
39328.4,0.0280884,0.00177115
39333,0.0280911,0.00177136
39337.5,0.0280939,0.00177157
39342,0.0280967,0.00177178
39346.5,0.0280995,0.00177199
39351.1,0.0281022,0.00177219
39355.6,0.028105,0.0017724
39360.2,0.0281078,0.00177261
39364.8,0.0281105,0.00177282
39369.4,0.0281133,0.00177303
39374,0.0281161,0.00177324
39378.5,0.0281189,0.00177345
39383.1,0.0281216,0.00177366
39387.6,0.0281244,0.00177387
39392.2,0.0281272,0.00177408
39396.7,0.0281299,0.00177428
39401.2,0.0281327,0.00177449
39405.7,0.0281355,0.0017747
39410.3,0.0281382,0.00177491
39414.9,0.028141,0.00177512
39419.4,0.0281438,0.00177533
39424,0.0281466,0.00177554
39428.6,0.0281493,0.00177575
39433.1,0.0281521,0.00177596
39437.6,0.0281549,0.00177617
39442.2,0.0281576,0.00177638
39446.7,0.0281604,0.00177659
39451.2,0.0281632,0.00177679
39455.8,0.028166,0.001777
39460.3,0.0281687,0.00177721
39464.9,0.0281715,0.00177742
39469.4,0.0281743,0.00177763
39473.9,0.028177,0.00177784
39478.4,0.0281798,0.00177805
39482.9,0.0281826,0.00177826
39487.3,0.0281854,0.00177847
39491.9,0.0281881,0.00177868
39496.3,0.0281909,0.00177889
39500.9,0.0281937,0.00177911
39505.5,0.0281964,0.00177931
39510,0.0281992,0.00177952
39514.5,0.028202,0.00177973
39519,0.0282048,0.00177994
39523.5,0.0282075,0.00178015
39528,0.0282103,0.00178036
39532.6,0.0282131,0.00178057
39537.1,0.0282158,0.00178078
39541.5,0.0282186,0.00178099
39546.1,0.0282214,0.0017812
39550.7,0.0282241,0.00178141
39555.3,0.0282269,0.00178162
39559.8,0.0282297,0.00178183
39564.2,0.0282324,0.00178204
39568.7,0.0282352,0.00178226
39573.1,0.028238,0.00178246
39577.6,0.0282408,0.00178267
39582.3,0.0282435,0.00178288
39587,0.0282463,0.00178309
39591.5,0.0282491,0.0017833
39595.9,0.0282518,0.00178351
39600.4,0.0282546,0.00178373
39605,0.0282574,0.00178393
39609.4,0.0282602,0.00178414
39614,0.0282629,0.00178435
39618.5,0.0282657,0.00178456
39623,0.0282685,0.00178477
39627.5,0.0282712,0.00178498
39632.2,0.028274,0.0017852
39636.7,0.0282768,0.00178541
39641.3,0.0282795,0.00178561
39645.8,0.0282823,0.00178583
39650.3,0.0282851,0.00178604
39654.8,0.0282878,0.00178625
39659.4,0.0282906,0.00178646
39664,0.0282934,0.00178667
39668.5,0.0282962,0.00178688
39673,0.0282989,0.00178709
39677.6,0.0283017,0.0017873
39682.1,0.0283045,0.00178751
39686.6,0.0283072,0.00178772
39691.2,0.02831,0.00178793
39695.7,0.0283128,0.00178814
39700.3,0.0283155,0.00178835
39704.8,0.0283183,0.00178855
39709.4,0.0283211,0.00178877
39714,0.0283239,0.00178897
39718.6,0.0283266,0.00178919
39723.1,0.0283294,0.00178939
39727.7,0.0283322,0.0017896
39732.1,0.0283349,0.00178981
39736.7,0.0283377,0.00179002
39741.2,0.0283405,0.00179024
39745.7,0.0283432,0.00179045
39750.3,0.028346,0.00179066
39754.9,0.0283488,0.00179087
39759.4,0.0283516,0.00179108
39763.9,0.0283543,0.00179129
39768.4,0.0283571,0.0017915
39773,0.0283599,0.0017917
39777.5,0.0283626,0.00179191
39782,0.0283654,0.00179213
39786.6,0.0283682,0.00179234
39791.2,0.0283709,0.00179255
39795.7,0.0283737,0.00179276
39800.2,0.0283765,0.00179297
39804.8,0.0283792,0.00179318
39809.4,0.028382,0.00179339
39814,0.0283848,0.00179361
39818.6,0.0283875,0.00179382
39823.1,0.0283903,0.00179402
39827.7,0.0283931,0.00179423
39832.3,0.0283959,0.00179444
39836.8,0.0283986,0.00179465
39841.3,0.0284014,0.00179486
39845.9,0.0284042,0.00179507
39850.4,0.028407,0.00179528
39855,0.0284097,0.00179549
39859.6,0.0284125,0.0017957
39864.2,0.0284152,0.00179592
39868.8,0.028418,0.00179612
39873.2,0.0284208,0.00179633
39877.8,0.0284236,0.00179654
39882.5,0.0284263,0.00179676
39886.9,0.0284291,0.00179697
39891.5,0.0284319,0.00179718
39895.9,0.0284346,0.00179739
39900.4,0.0284374,0.0017976
39905,0.0284402,0.00179781
39909.5,0.0284429,0.00179802
39914.1,0.0284457,0.00179823
39918.6,0.0284485,0.00179844
39923.1,0.0284512,0.00179866
39927.7,0.028454,0.00179887
39932.4,0.0284568,0.00179908
39937.1,0.0284596,0.00179929
39941.7,0.0284623,0.0017995
39946.2,0.0284651,0.00179971
39950.8,0.0284679,0.00179992
39955.3,0.0284706,0.00180014
39959.7,0.0284734,0.00180035
39964.3,0.0284762,0.00180055
39968.9,0.0284789,0.00180076
39973.5,0.0284817,0.00180098
39978,0.0284845,0.00180119
39982.6,0.0284872,0.0018014
39987.1,0.02849,0.00180161
39991.6,0.0284928,0.00180182
39996.1,0.0284956,0.00180202
40000.7,0.0284983,0.00180223
40005.3,0.0285011,0.00180244
40009.9,0.0285039,0.00180266
40014.5,0.0285066,0.00180287
40019,0.0285094,0.00180307
40023.7,0.0285122,0.00180328
40028.2,0.0285149,0.00180349
40032.8,0.0285177,0.00180371
40037.4,0.0285205,0.00180392
40042,0.0285232,0.00180412
40046.5,0.028526,0.00180433
40051.2,0.0285288,0.00180454
40055.8,0.0285315,0.00180476
40060.4,0.0285343,0.00180496
40065.1,0.0285371,0.00180517
40069.5,0.0285399,0.00180538
40074.1,0.0285426,0.00180559
40078.7,0.0285454,0.00180581
40083.3,0.0285482,0.00180602
40087.8,0.0285509,0.00180622
40092.4,0.0285537,0.00180643
40097,0.0285565,0.00180664
40101.5,0.0285593,0.00180684
40106,0.028562,0.00180706
40110.4,0.0285648,0.00180726
40115,0.0285676,0.00180747
40119.5,0.0285703,0.00180768
40124.2,0.0285731,0.00180789
40128.7,0.0285759,0.0018081
40133.4,0.0285787,0.00180831
40138,0.0285814,0.00180852
40142.5,0.0285842,0.00180873
40147.1,0.028587,0.00180893
40151.8,0.0285897,0.00180914
40156.4,0.0285925,0.00180936
40160.9,0.0285953,0.00180957
40165.4,0.028598,0.00180978
40170,0.0286008,0.00180999
40174.6,0.0286036,0.00181021
40179.1,0.0286063,0.00181042
40183.6,0.0286091,0.00181064
40188.1,0.0286119,0.00181085
40192.8,0.0286146,0.00181106
40197.5,0.0286174,0.00181127
40202,0.0286202,0.00181148
40206.6,0.028623,0.0018117
40211.1,0.0286257,0.00181191
40215.7,0.0286285,0.00181212
40220.2,0.0286313,0.00181233
40224.8,0.028634,0.00181254
40229.3,0.0286368,0.00181275
40233.9,0.0286396,0.00181296
40238.5,0.0286423,0.00181317
40243.1,0.0286451,0.00181338
40247.5,0.0286479,0.00181359
40252,0.0286506,0.00181381
40256.5,0.0286534,0.00181401
40261,0.0286562,0.00181422
40265.5,0.028659,0.00181443
40270.2,0.0286617,0.00181464
40274.8,0.0286645,0.00181486
40279.4,0.0286673,0.00181507
40284,0.02867,0.00181527
40288.5,0.0286728,0.00181549
40293,0.0286756,0.0018157
40297.6,0.0286783,0.00181591
40302.2,0.0286811,0.00181612
40306.8,0.0286839,0.00181633
40311.4,0.0286866,0.00181654
40316,0.0286894,0.00181675
40320.5,0.0286922,0.00181696
40325.1,0.0286949,0.00181718
40329.8,0.0286977,0.00181739
40334.4,0.0287005,0.0018176
40338.9,0.0287032,0.00181781
40343.4,0.028706,0.00181803
40348,0.0287088,0.00181824
40352.6,0.0287115,0.00181845
40357.3,0.0287143,0.00181867
40361.9,0.0287171,0.00181888
40366.4,0.0287198,0.00181908
40370.9,0.0287226,0.0018193
40375.5,0.0287254,0.00181951
40380.1,0.0287281,0.00181972
40384.7,0.0287309,0.00181993
40389.4,0.0287337,0.00182015
40394,0.0287364,0.00182036
40398.5,0.0287392,0.00182056
40403.2,0.028742,0.00182078
40407.7,0.0287448,0.00182099
40412.3,0.0287475,0.0018212
40416.9,0.0287503,0.00182141
40421.5,0.0287531,0.00182162
40426,0.0287558,0.00182183
40430.6,0.0287586,0.00182204
40435,0.0287614,0.00182225
40439.6,0.0287641,0.00182246
40444.3,0.0287669,0.00182267
40448.8,0.0287697,0.00182288
40453.4,0.0287724,0.0018231
40458,0.0287752,0.0018233
40462.5,0.028778,0.00182352
40466.9,0.0287807,0.00182373
40471.4,0.0287835,0.00182394
40476,0.0287863,0.00182415
40480.6,0.028789,0.00182437
40485.3,0.0287918,0.00182458
40489.9,0.0287946,0.00182479
40494.4,0.0287973,0.00182501
40499,0.0288001,0.00182522
40503.6,0.0288029,0.00182543
40508.1,0.0288056,0.00182564
40512.6,0.0288084,0.00182585
40517.2,0.0288112,0.00182607
40521.7,0.0288139,0.00182628
40526.3,0.0288167,0.00182649
40530.9,0.0288195,0.0018267
40535.5,0.0288222,0.00182691
40540,0.028825,0.00182712
40544.6,0.0288278,0.00182733
40549.2,0.0288305,0.00182754
40553.8,0.0288333,0.00182775
40558.4,0.0288361,0.00182796
40563,0.0288389,0.00182817
40567.5,0.0288416,0.00182838
40572.1,0.0288444,0.00182859
40576.7,0.0288471,0.00182881
40581.2,0.0288499,0.00182901
40585.7,0.0288527,0.00182922
40590.2,0.0288554,0.00182944
40594.8,0.0288582,0.00182965
40599.4,0.028861,0.00182986
40604.1,0.0288637,0.00183008
40608.6,0.0288665,0.00183029
40613.2,0.0288693,0.00183049
40617.7,0.0288721,0.00183071
40622.2,0.0288748,0.00183091
40626.8,0.0288776,0.00183113
40631.4,0.0288804,0.00183134
40635.9,0.0288831,0.00183155
40640.5,0.0288859,0.00183176
40645.1,0.0288887,0.00183198
40649.7,0.0288914,0.00183219
40654.2,0.0288942,0.00183239
40658.8,0.028897,0.0018326
40663.4,0.0288997,0.00183282
40667.9,0.0289025,0.00183303
40672.5,0.0289053,0.00183324
40677.1,0.0289081,0.00183344
40681.7,0.0289108,0.00183365
40686.3,0.0289136,0.00183387
40691,0.0289164,0.00183408
40695.5,0.0289191,0.00183428
40700.1,0.0289219,0.0018345
40704.6,0.0289247,0.00183471
40709.1,0.0289274,0.00183492
40713.8,0.0289302,0.00183513
40718.4,0.028933,0.00183534
40722.9,0.0289357,0.00183555
40727.3,0.0289385,0.00183577
40732,0.0289412,0.00183598
40736.6,0.028944,0.0018362
40741.1,0.0289468,0.00183641
40745.7,0.0289495,0.00183662
40750.3,0.0289523,0.00183684
40754.8,0.0289551,0.00183705
40759.5,0.0289578,0.00183726
40764.1,0.0289606,0.00183746
40768.6,0.0289634,0.00183767
40773.2,0.0289662,0.00183788
40777.9,0.0289689,0.00183809
40782.6,0.0289717,0.0018383
40787.2,0.0289745,0.00183851
40791.8,0.0289772,0.00183872
40796.4,0.02898,0.00183893
40801,0.0289828,0.00183915
40805.6,0.0289855,0.00183936
40810.1,0.0289883,0.00183957
40814.8,0.0289911,0.00183978
40819.5,0.0289938,0.00183999
40824.1,0.0289966,0.0018402
40828.6,0.0289994,0.00184041
40833.2,0.0290021,0.00184063
40837.9,0.0290049,0.00184084
40842.4,0.0290077,0.00184105
40847,0.0290104,0.00184126
40851.5,0.0290132,0.00184148
40856.1,0.029016,0.00184169
40860.8,0.0290187,0.0018419
40865.3,0.0290215,0.00184211
40869.9,0.0290243,0.00184232
40874.5,0.029027,0.00184253
40879.1,0.0290298,0.00184274
40883.7,0.0290326,0.00184295
40888.4,0.0290353,0.00184317
40892.9,0.0290381,0.00184338
40897.6,0.0290409,0.00184359
40902.2,0.0290436,0.0018438
40906.9,0.0290464,0.00184402
40911.6,0.0290492,0.00184422
40916.2,0.029052,0.00184443
40920.8,0.0290547,0.00184465
40925.4,0.0290575,0.00184486
40930.1,0.0290602,0.00184508
40934.6,0.029063,0.00184529
40939.3,0.0290658,0.0018455
40943.8,0.0290685,0.00184572
40948.4,0.0290713,0.00184593
40953.1,0.0290741,0.00184614
40957.6,0.0290768,0.00184635
40962.2,0.0290796,0.00184656
40966.8,0.0290824,0.00184678
40971.4,0.0290851,0.00184699
40976,0.0290879,0.0018472
40980.6,0.0290907,0.00184741
40985.2,0.0290934,0.00184762
40989.7,0.0290962,0.00184783
40994.3,0.029099,0.00184804
40999,0.0291017,0.00184826
41003.6,0.0291045,0.00184847
41008.2,0.0291073,0.00184868
41012.7,0.02911,0.0018489
41017.3,0.0291128,0.00184911
41022,0.0291156,0.00184932
41026.5,0.0291183,0.00184953
41031.1,0.0291211,0.00184974
41035.7,0.0291239,0.00184995
41040.3,0.0291266,0.00185016
41044.9,0.0291294,0.00185038
41049.5,0.0291322,0.00185059
41054.2,0.0291349,0.0018508
41058.9,0.0291377,0.00185102
41063.5,0.0291405,0.00185123
41068.1,0.0291432,0.00185144
41072.7,0.029146,0.00185165
41077.3,0.0291487,0.00185187
41082,0.0291515,0.00185208
41086.6,0.0291543,0.0018523
41091.1,0.029157,0.00185251
41095.7,0.0291598,0.00185272
41100.2,0.0291626,0.00185293
41104.8,0.0291653,0.00185314
41109.4,0.0291681,0.00185336
41114,0.0291709,0.00185357
41118.6,0.0291736,0.00185378
41123.2,0.0291764,0.00185399
41127.8,0.0291792,0.00185421
41132.4,0.0291819,0.00185441
41137,0.0291847,0.00185462
41141.6,0.0291875,0.00185484
41146.2,0.0291902,0.00185505
41150.7,0.029193,0.00185526
41155.3,0.0291958,0.00185547
41160,0.0291985,0.00185569
41164.6,0.0292013,0.0018559
41169.1,0.0292041,0.00185612
41173.8,0.0292068,0.00185633
41178.5,0.0292096,0.00185654
41182.9,0.0292124,0.00185676
41187.5,0.0292151,0.00185697
41192.2,0.0292179,0.00185718
41196.7,0.0292207,0.00185739
41201.3,0.0292234,0.00185761
41205.8,0.0292262,0.00185782
41210.4,0.029229,0.00185803
41215,0.0292317,0.00185824
41219.6,0.0292345,0.00185845
41224.2,0.0292373,0.00185866
41228.7,0.02924,0.00185887
41233.4,0.0292428,0.00185908
41238,0.0292456,0.00185929
41242.6,0.0292483,0.00185951
41247.2,0.0292511,0.00185972
41251.8,0.0292538,0.00185993
41256.4,0.0292566,0.00186014
41260.9,0.0292594,0.00186036
41265.5,0.0292621,0.00186057
41270.2,0.0292649,0.00186078
41274.9,0.0292677,0.00186099
41279.5,0.0292704,0.00186121
41284.1,0.0292732,0.00186142
41288.6,0.029276,0.00186163
41293.2,0.0292787,0.00186184
41297.8,0.0292815,0.00186205
41302.4,0.0292843,0.00186226
41307,0.029287,0.00186248
41311.6,0.0292898,0.00186269
41316.2,0.0292926,0.00186291
41320.8,0.0292953,0.00186312
41325.3,0.0292981,0.00186334
41329.9,0.0293008,0.00186355
41334.6,0.0293036,0.00186377
41339.1,0.0293064,0.00186398
41343.7,0.0293092,0.00186419
41348.2,0.0293119,0.0018644
41352.8,0.0293147,0.00186461
41357.5,0.0293175,0.00186482
41362.1,0.0293202,0.00186503
41366.8,0.029323,0.00186524
41371.3,0.0293257,0.00186546
41375.9,0.0293285,0.00186567
41380.4,0.0293313,0.00186588
41385,0.029334,0.0018661
41389.6,0.0293368,0.00186631
41394.2,0.0293396,0.00186652
41398.8,0.0293423,0.00186673
41403.4,0.0293451,0.00186695
41408.1,0.0293479,0.00186716
41412.7,0.0293506,0.00186737
41417.4,0.0293534,0.00186758
41422,0.0293562,0.0018678
41426.7,0.0293589,0.00186801
41431.3,0.0293617,0.00186823
41435.9,0.0293645,0.00186844
41440.5,0.0293672,0.00186866
41445.1,0.02937,0.00186887
41449.8,0.0293728,0.00186908
41454.5,0.0293755,0.00186929
41459,0.0293783,0.0018695
41463.7,0.0293811,0.00186972
41468.3,0.0293838,0.00186993
41472.8,0.0293866,0.00187014
41477.2,0.0293893,0.00187036
41481.8,0.0293921,0.00187058
41486.5,0.0293949,0.00187079
41491.2,0.0293976,0.00187101
41495.7,0.0294004,0.00187122
41500.3,0.0294032,0.00187143
41504.9,0.0294059,0.00187164
41509.5,0.0294087,0.00187186
41514.1,0.0294114,0.00187207
41518.6,0.0294142,0.00187229
41523.3,0.029417,0.0018725
41528,0.0294197,0.00187272
41532.6,0.0294225,0.00187292
41537.3,0.0294253,0.00187314
41541.9,0.029428,0.00187335
41546.6,0.0294308,0.00187357
41551.2,0.0294336,0.00187378
41555.7,0.0294363,0.001874
41560.4,0.0294391,0.00187421
41565.2,0.0294418,0.00187443
41569.8,0.0294446,0.00187464
41574.5,0.0294474,0.00187485
41579,0.0294501,0.00187506
41583.7,0.0294529,0.00187528
41588.4,0.0294557,0.00187549
41593,0.0294584,0.0018757
41597.6,0.0294612,0.00187592
41602.2,0.029464,0.00187613
41606.8,0.0294667,0.00187634
41611.5,0.0294695,0.00187655
41616.1,0.0294723,0.00187677
41620.8,0.029475,0.00187698
41625.4,0.0294778,0.00187719
41630.2,0.0294805,0.00187741
41634.8,0.0294833,0.00187762
41639.4,0.0294861,0.00187783
41644.1,0.0294888,0.00187804
41648.7,0.0294916,0.00187825
41653.4,0.0294944,0.00187846
41658,0.0294971,0.00187867
41662.6,0.0294999,0.00187889
41667.3,0.0295027,0.0018791
41672,0.0295054,0.00187932
41676.6,0.0295082,0.00187953
41681.1,0.029511,0.00187975
41685.8,0.0295137,0.00187996
41690.4,0.0295165,0.00188017
41695.1,0.0295192,0.00188039
41699.8,0.029522,0.00188061
41704.5,0.0295248,0.00188082
41709.1,0.0295275,0.00188104
41713.7,0.0295303,0.00188125
41718.2,0.0295331,0.00188146
41722.8,0.0295358,0.00188167
41727.5,0.0295386,0.00188188
41732,0.0295414,0.0018821
41736.6,0.0295441,0.00188231
41741.2,0.0295469,0.00188252
41745.9,0.0295496,0.00188273
41750.5,0.0295524,0.00188295
41755.1,0.0295552,0.00188317
41759.9,0.0295579,0.00188338
41764.5,0.0295607,0.00188359
41769.1,0.0295635,0.00188381
41773.7,0.0295662,0.00188402
41778.4,0.029569,0.00188423
41783.1,0.0295717,0.00188445
41787.7,0.0295745,0.00188466
41792.3,0.0295773,0.00188487
41796.9,0.02958,0.00188508
41801.5,0.0295828,0.0018853
41806.1,0.0295856,0.00188551
41810.7,0.0295883,0.00188572
41815.3,0.0295911,0.00188593
41819.9,0.0295939,0.00188614
41824.5,0.0295966,0.00188636
41829.1,0.0295994,0.00188657
41833.7,0.0296022,0.00188678
41838.4,0.0296049,0.001887
41843.1,0.0296077,0.00188721
41847.8,0.0296105,0.00188742
41852.3,0.0296132,0.00188763
41856.9,0.029616,0.00188784
41861.5,0.0296188,0.00188805
41866.2,0.0296215,0.00188827
41870.8,0.0296243,0.00188848
41875.5,0.0296271,0.00188869
41880.2,0.0296298,0.0018889
41884.8,0.0296326,0.00188912
41889.5,0.0296354,0.00188933
41894.1,0.0296381,0.00188954
41898.7,0.0296409,0.00188975
41903.4,0.0296436,0.00188996
41908,0.0296464,0.00189018
41912.8,0.0296492,0.00189039
41917.3,0.0296519,0.0018906
41922,0.0296547,0.00189082
41926.6,0.0296575,0.00189103
41931.2,0.0296602,0.00189124
41935.9,0.029663,0.00189145
41940.5,0.0296658,0.00189166
41945.2,0.0296685,0.00189187
41949.8,0.0296713,0.00189209
41954.5,0.0296741,0.0018923
41959.2,0.0296768,0.00189251
41963.8,0.0296796,0.00189273
41968.4,0.0296823,0.00189294
41973,0.0296851,0.00189315
41977.6,0.0296879,0.00189336
41982.2,0.0296906,0.00189358
41986.7,0.0296934,0.00189379
41991.3,0.0296962,0.001894
41995.8,0.0296989,0.00189422
42000.4,0.0297017,0.00189443
42005,0.0297045,0.00189464
42009.7,0.0297072,0.00189486
42014.2,0.02971,0.00189508
42019,0.0297127,0.00189529
42023.7,0.0297155,0.0018955
42028.3,0.0297183,0.00189572
42032.9,0.029721,0.00189593
42037.6,0.0297238,0.00189614
42042.2,0.0297266,0.00189635
42046.9,0.0297293,0.00189656
42051.6,0.0297321,0.00189677
42056.3,0.0297349,0.00189698
42060.9,0.0297376,0.0018972
42065.4,0.0297404,0.00189741
42070,0.0297431,0.00189763
42074.7,0.0297459,0.00189784
42079.4,0.0297487,0.00189805
42084.1,0.0297514,0.00189827
42088.8,0.0297542,0.00189849
42093.4,0.0297569,0.0018987
42097.9,0.0297597,0.00189892
42102.5,0.0297625,0.00189913
42107.2,0.0297652,0.00189934
42111.7,0.029768,0.00189955
42116.3,0.0297708,0.00189977
42120.9,0.0297735,0.00189999
42125.6,0.0297763,0.0019002
42130.3,0.0297791,0.00190041
42134.9,0.0297818,0.00190063
42139.5,0.0297846,0.00190085
42144.1,0.0297873,0.00190106
42148.8,0.0297901,0.00190127
42153.4,0.0297929,0.00190149
42158,0.0297956,0.0019017
42162.7,0.0297984,0.00190192
42167.3,0.0298011,0.00190213
42171.9,0.0298039,0.00190235
42176.5,0.0298067,0.00190256
42181.1,0.0298094,0.00190277
42185.8,0.0298122,0.00190299
42190.4,0.029815,0.0019032
42195,0.0298177,0.00190342
42199.6,0.0298205,0.00190363
42204.3,0.0298232,0.00190385
42208.9,0.029826,0.00190406
42213.4,0.0298288,0.00190427
42218.1,0.0298315,0.00190449
42222.7,0.0298343,0.0019047
42227.3,0.0298371,0.00190492
42231.9,0.0298398,0.00190513
42236.6,0.0298426,0.00190534
42241.2,0.0298453,0.00190556
42245.9,0.0298481,0.00190577
42250.6,0.0298509,0.00190598
42255.3,0.0298536,0.0019062
42259.9,0.0298564,0.00190641
42264.5,0.0298592,0.00190662
42269.1,0.0298619,0.00190684
42273.8,0.0298647,0.00190705
42278.5,0.0298674,0.00190727
42283.1,0.0298702,0.00190749
42287.9,0.029873,0.0019077
42292.5,0.0298757,0.00190792
42297.1,0.0298785,0.00190813
42301.8,0.0298812,0.00190835
42306.4,0.029884,0.00190856
42311,0.0298868,0.00190877
42315.8,0.0298895,0.00190899
42320.4,0.0298923,0.0019092
42325.1,0.0298951,0.00190942
42329.7,0.0298978,0.00190963
42334.3,0.0299006,0.00190985
42338.9,0.0299033,0.00191006
42343.6,0.0299061,0.00191028
42348.4,0.0299088,0.0019105
42353.1,0.0299116,0.00191071
42357.7,0.0299144,0.00191093
42362.4,0.0299171,0.00191114
42367.1,0.0299199,0.00191135
42371.8,0.0299227,0.00191157
