Simulation Time,used STY,used MDO
33813.5,0.0825827,0.0349372
33816,0.0825844,0.0349386
33818.5,0.082586,0.0349399
33821,0.0825877,0.0349413
33823.5,0.0825894,0.0349427
33826,0.0825911,0.0349441
33828.6,0.0825928,0.0349454
33831.2,0.0825945,0.0349468
33833.7,0.0825962,0.0349482
33836.2,0.0825978,0.0349496
33838.7,0.0825995,0.0349509
33841.2,0.0826012,0.0349523
33843.8,0.0826029,0.0349537
33846.3,0.0826046,0.0349551
33848.8,0.0826063,0.0349565
33851.4,0.082608,0.0349578
33853.9,0.0826096,0.0349592
33856.5,0.0826113,0.0349606
33859.1,0.082613,0.034962
33861.5,0.0826147,0.0349633
33864,0.0826164,0.0349647
33866.5,0.0826181,0.0349661
33869.1,0.0826197,0.0349675
33871.7,0.0826214,0.0349689
33874.2,0.0826231,0.0349702
33876.6,0.0826248,0.0349716
33879.1,0.0826265,0.034973
33881.7,0.0826282,0.0349744
33884.2,0.0826298,0.0349758
33886.8,0.0826315,0.0349771
33889.2,0.0826332,0.0349785
33891.8,0.0826349,0.0349799
33894.3,0.0826366,0.0349813
33896.8,0.0826383,0.0349826
33899.3,0.0826399,0.034984
33901.8,0.0826416,0.0349854
33904.4,0.0826433,0.0349868
33906.9,0.082645,0.0349882
33909.4,0.0826467,0.0349896
33911.9,0.0826484,0.0349909
33914.4,0.08265,0.0349923
33916.9,0.0826517,0.0349937
33919.4,0.0826534,0.0349951
33921.9,0.0826551,0.0349964
33924.4,0.0826568,0.0349978
33926.9,0.0826584,0.0349992
33929.5,0.0826601,0.0350006
33932,0.0826618,0.035002
33934.4,0.0826635,0.0350033
33936.8,0.0826652,0.0350047
33939.4,0.0826669,0.0350061
33941.9,0.0826685,0.0350075
33944.4,0.0826702,0.0350089
33946.9,0.0826719,0.0350102
33949.4,0.0826736,0.0350116
33952,0.0826753,0.035013
33954.6,0.0826769,0.0350144
33957.1,0.0826786,0.0350158
33959.7,0.0826803,0.0350171
33962.2,0.082682,0.0350185
33964.7,0.0826837,0.0350199
33967.2,0.0826854,0.0350213
33969.7,0.082687,0.0350227
33972.2,0.0826887,0.035024
33974.7,0.0826904,0.0350254
33977.2,0.0826921,0.0350268
33979.8,0.0826938,0.0350282
33982.3,0.0826954,0.0350296
33984.8,0.0826971,0.0350309
33987.4,0.0826988,0.0350323
33989.8,0.0827005,0.0350337
33992.3,0.0827022,0.0350351
33994.8,0.0827038,0.0350365
33997.4,0.0827055,0.0350379
33999.9,0.0827072,0.0350392
34002.3,0.0827089,0.0350406
34004.8,0.0827106,0.035042
34007.3,0.0827122,0.0350434
34009.9,0.0827139,0.0350447
34012.4,0.0827156,0.0350461
34014.9,0.0827173,0.0350475
34017.5,0.082719,0.0350489
34020,0.0827207,0.0350503
34022.5,0.0827223,0.0350516
34025.1,0.082724,0.035053
34027.6,0.0827257,0.0350544
34030.1,0.0827274,0.0350558
34032.5,0.0827291,0.0350572
34035,0.0827307,0.0350585
34037.5,0.0827324,0.0350599
34040.1,0.0827341,0.0350613
34042.5,0.0827358,0.0350627
34045.1,0.0827375,0.0350641
34047.7,0.0827392,0.0350654
34050.2,0.0827408,0.0350668
34052.7,0.0827425,0.0350682
34055.2,0.0827442,0.0350696
34057.6,0.0827459,0.035071
34060.2,0.0827476,0.0350723
34062.7,0.0827493,0.0350737
34065.2,0.0827509,0.0350751
34067.8,0.0827526,0.0350765
34070.3,0.0827543,0.0350779
34072.9,0.082756,0.0350792
34075.4,0.0827576,0.0350806
34077.8,0.0827593,0.035082
34080.4,0.082761,0.0350834
34082.9,0.0827627,0.0350848
34085.4,0.0827644,0.0350861
34088,0.082766,0.0350875
34090.4,0.0827677,0.0350889
34092.9,0.0827694,0.0350903
34095.4,0.0827711,0.0350917
34097.9,0.0827727,0.0350931
34100.5,0.0827744,0.0350945
34102.9,0.0827761,0.0350958
34105.5,0.0827778,0.0350972
34108.1,0.0827795,0.0350986
34110.6,0.0827811,0.0351
34113.2,0.0827828,0.0351014
34115.7,0.0827845,0.0351027
34118.2,0.0827862,0.0351041
34120.7,0.0827879,0.0351055
34123.3,0.0827895,0.0351069
34125.9,0.0827912,0.0351083
34128.5,0.0827929,0.0351097
34131,0.0827946,0.035111
34133.5,0.0827962,0.0351124
34136,0.0827979,0.0351138
34138.6,0.0827996,0.0351152
34141.1,0.0828013,0.0351166
34143.6,0.082803,0.035118
34146.2,0.0828046,0.0351193
34148.8,0.0828063,0.0351207
34151.3,0.082808,0.0351221
34153.8,0.0828097,0.0351235
34156.4,0.0828113,0.0351249
34158.9,0.082813,0.0351263
34161.5,0.0828147,0.0351277
34164,0.0828164,0.035129
34166.6,0.0828181,0.0351304
34169.1,0.0828197,0.0351318
34171.6,0.0828214,0.0351332
34174.2,0.0828231,0.0351346
34176.7,0.0828248,0.035136
34179.3,0.0828264,0.0351373
34181.8,0.0828281,0.0351387
34184.4,0.0828298,0.0351401
34187,0.0828315,0.0351415
34189.5,0.0828331,0.0351429
34192,0.0828348,0.0351443
34194.6,0.0828365,0.0351457
34197.1,0.0828382,0.035147
34199.8,0.0828398,0.0351484
34202.3,0.0828415,0.0351498
34204.9,0.0828432,0.0351512
34207.4,0.0828449,0.0351526
34209.9,0.0828466,0.0351539
34212.4,0.0828482,0.0351553
34215,0.0828499,0.0351567
34217.6,0.0828516,0.0351581
34220.1,0.0828533,0.0351595
34222.6,0.0828549,0.0351609
34225.2,0.0828566,0.0351623
34227.7,0.0828583,0.0351636
34230.2,0.08286,0.035165
34232.8,0.0828616,0.0351664
34235.3,0.0828633,0.0351678
34237.9,0.082865,0.0351692
34240.4,0.0828666,0.0351706
34242.9,0.0828683,0.035172
34245.4,0.08287,0.0351734
34248,0.0828717,0.0351747
34250.6,0.0828733,0.0351761
34253.2,0.082875,0.0351775
34255.7,0.0828767,0.0351789
34258.3,0.0828784,0.0351803
34260.8,0.08288,0.0351817
34263.3,0.0828817,0.0351831
34265.8,0.0828834,0.0351844
34268.4,0.0828851,0.0351858
34271,0.0828867,0.0351872
34273.5,0.0828884,0.0351886
34276.1,0.0828901,0.03519
34278.7,0.0828918,0.0351914
34281.3,0.0828934,0.0351927
34283.9,0.0828951,0.0351941
34286.4,0.0828968,0.0351955
34289,0.0828985,0.0351969
34291.5,0.0829001,0.0351983
34293.9,0.0829018,0.0351997
34296.5,0.0829035,0.0352011
34299.1,0.0829052,0.0352025
34301.6,0.0829068,0.0352038
34304.1,0.0829085,0.0352052
34306.6,0.0829102,0.0352066
34309.2,0.0829119,0.035208
34311.6,0.0829135,0.0352094
34314.2,0.0829152,0.0352108
34316.8,0.0829169,0.0352121
34319.3,0.0829186,0.0352135
34321.9,0.0829202,0.0352149
34324.4,0.0829219,0.0352163
34327,0.0829236,0.0352177
34329.6,0.0829252,0.0352191
34332.2,0.0829269,0.0352205
34334.7,0.0829286,0.0352219
34337.3,0.0829303,0.0352232
34339.8,0.082932,0.0352246
34342.4,0.0829336,0.035226
34344.9,0.0829353,0.0352274
34347.7,0.082937,0.0352288
34350.2,0.0829386,0.0352302
34352.8,0.0829403,0.0352316
34355.3,0.082942,0.035233
34357.9,0.0829437,0.0352343
34360.5,0.0829453,0.0352357
34363.1,0.082947,0.0352371
34365.7,0.0829487,0.0352385
34368.2,0.0829504,0.0352399
34370.7,0.082952,0.0352413
34373.3,0.0829537,0.0352427
34375.9,0.0829554,0.0352441
34378.5,0.082957,0.0352454
34381,0.0829587,0.0352468
34383.6,0.0829604,0.0352482
34386.2,0.0829621,0.0352496
34388.8,0.0829637,0.035251
34391.3,0.0829654,0.0352524
34393.9,0.0829671,0.0352537
34396.4,0.0829688,0.0352551
34399,0.0829704,0.0352565
34401.6,0.0829721,0.0352579
34404.1,0.0829738,0.0352593
34406.7,0.0829755,0.0352607
34409.3,0.0829771,0.0352621
34411.8,0.0829788,0.0352635
34414.3,0.0829805,0.0352649
34416.9,0.0829821,0.0352662
34419.4,0.0829838,0.0352676
34422,0.0829855,0.035269
34424.6,0.0829872,0.0352704
34427.1,0.0829888,0.0352718
34429.7,0.0829905,0.0352732
34432.3,0.0829922,0.0352746
34434.9,0.0829938,0.0352759
34437.5,0.0829955,0.0352773
34440,0.0829972,0.0352787
34442.5,0.0829989,0.0352801
34445.1,0.0830005,0.0352815
34447.7,0.0830022,0.0352829
34450.4,0.0830039,0.0352843
34452.9,0.0830056,0.0352857
34455.4,0.0830072,0.0352871
34457.9,0.0830089,0.0352884
34460.4,0.0830106,0.0352898
34463,0.0830122,0.0352912
34465.6,0.0830139,0.0352926
34468.1,0.0830156,0.035294
34470.7,0.0830173,0.0352954
34473.3,0.0830189,0.0352968
34475.9,0.0830206,0.0352981
34478.5,0.0830223,0.0352995
34481,0.0830239,0.0353009
34483.5,0.0830256,0.0353023
34486.1,0.0830273,0.0353037
34488.6,0.083029,0.0353051
34491.2,0.0830306,0.0353065
34493.8,0.0830323,0.0353079
34496.3,0.083034,0.0353093
34498.9,0.0830356,0.0353106
34501.4,0.0830373,0.035312
34504,0.083039,0.0353134
34506.5,0.0830406,0.0353148
34509.2,0.0830423,0.0353162
34511.7,0.083044,0.0353176
34514.2,0.0830457,0.035319
34516.8,0.0830473,0.0353204
34519.3,0.083049,0.0353218
34521.8,0.0830507,0.0353232
34524.4,0.0830523,0.0353245
34526.9,0.083054,0.0353259
34529.5,0.0830557,0.0353273
34532.1,0.0830574,0.0353287
34534.7,0.083059,0.0353301
34537.3,0.0830607,0.0353315
34539.9,0.0830624,0.0353329
34542.4,0.083064,0.0353343
34545,0.0830657,0.0353356
34547.5,0.0830674,0.035337
34550.1,0.0830691,0.0353384
34552.7,0.0830707,0.0353398
34555.3,0.0830724,0.0353412
34557.8,0.0830741,0.0353426
34560.4,0.0830757,0.035344
34563,0.0830774,0.0353454
34565.6,0.0830791,0.0353468
34568.1,0.0830807,0.0353481
34570.7,0.0830824,0.0353495
34573.2,0.0830841,0.0353509
34575.8,0.0830858,0.0353523
34578.4,0.0830874,0.0353537
34581,0.0830891,0.0353551
34583.5,0.0830908,0.0353565
34586.1,0.0830925,0.0353579
34588.7,0.0830941,0.0353592
34591.2,0.0830958,0.0353606
34593.8,0.0830975,0.035362
34596.4,0.0830991,0.0353634
34599,0.0831008,0.0353648
34601.6,0.0831025,0.0353662
34604.2,0.0831041,0.0353676
34606.8,0.0831058,0.035369
34609.3,0.0831075,0.0353704
34611.9,0.0831092,0.0353718
34614.5,0.0831108,0.0353731
34617.1,0.0831125,0.0353745
34619.8,0.0831142,0.0353759
34622.3,0.0831158,0.0353773
34624.9,0.0831175,0.0353787
34627.5,0.0831192,0.0353801
34630,0.0831208,0.0353815
34632.7,0.0831225,0.0353829
34635.3,0.0831242,0.0353843
34637.8,0.0831258,0.0353857
34640.4,0.0831275,0.0353871
34642.9,0.0831292,0.0353884
34645.5,0.0831309,0.0353898
34648.2,0.0831325,0.0353912
34650.8,0.0831342,0.0353926
34653.4,0.0831358,0.035394
34656.1,0.0831375,0.0353954
34658.7,0.0831392,0.0353968
34661.3,0.0831409,0.0353982
34663.8,0.0831425,0.0353996
34666.3,0.0831442,0.035401
34669,0.0831458,0.0354024
34671.5,0.0831475,0.0354037
34674.1,0.0831492,0.0354051
34676.8,0.0831508,0.0354065
34679.3,0.0831525,0.0354079
34682,0.0831542,0.0354093
34684.5,0.0831558,0.0354107
34687.2,0.0831575,0.0354121
34689.8,0.0831592,0.0354135
34692.3,0.0831609,0.0354149
34695,0.0831625,0.0354163
34697.7,0.0831642,0.0354177
34700.3,0.0831659,0.0354191
34702.9,0.0831675,0.0354205
34705.5,0.0831692,0.0354218
34708,0.0831709,0.0354232
34710.6,0.0831725,0.0354246
34713.2,0.0831742,0.035426
34715.9,0.0831759,0.0354274
34718.5,0.0831775,0.0354288
34721,0.0831792,0.0354302
34723.7,0.0831809,0.0354316
34726.3,0.0831825,0.035433
34728.9,0.0831842,0.0354344
34731.4,0.0831859,0.0354358
34734.1,0.0831875,0.0354372
34736.7,0.0831892,0.0354385
34739.3,0.0831909,0.0354399
34741.9,0.0831925,0.0354413
34744.4,0.0831942,0.0354427
34746.9,0.0831958,0.0354441
34749.5,0.0831975,0.0354455
34752.1,0.0831992,0.0354469
34754.7,0.0832008,0.0354483
34757.2,0.0832025,0.0354497
34759.8,0.0832042,0.0354511
34762.4,0.0832058,0.0354525
34765,0.0832075,0.0354539
34767.7,0.0832091,0.0354553
34770.2,0.0832108,0.0354567
34772.8,0.0832125,0.0354581
34775.4,0.0832141,0.0354595
34778,0.0832158,0.0354609
34780.6,0.0832175,0.0354622
34783.2,0.0832191,0.0354636
34785.9,0.0832208,0.035465
34788.4,0.0832225,0.0354664
34791,0.0832241,0.0354678
34793.6,0.0832258,0.0354692
34796.2,0.0832275,0.0354706
34798.6,0.0832291,0.035472
34801.3,0.0832308,0.0354734
34803.9,0.0832325,0.0354748
34806.5,0.0832341,0.0354762
34809.1,0.0832358,0.0354776
34811.6,0.0832375,0.035479
34814.2,0.0832391,0.0354804
34816.8,0.0832408,0.0354818
34819.4,0.0832424,0.0354832
34822,0.0832441,0.0354845
34824.7,0.0832458,0.0354859
34827.3,0.0832474,0.0354874
34830,0.0832491,0.0354887
34832.6,0.0832508,0.0354901
34835.2,0.0832524,0.0354915
34837.9,0.0832541,0.0354929
34840.4,0.0832558,0.0354943
34843.1,0.0832574,0.0354957
34845.7,0.0832591,0.0354971
34848.2,0.0832607,0.0354985
34850.8,0.0832624,0.0354999
34853.4,0.0832641,0.0355013
34855.9,0.0832657,0.0355027
34858.5,0.0832674,0.0355041
34861.1,0.0832691,0.0355055
34863.7,0.0832707,0.0355069
34866.3,0.0832724,0.0355083
34868.8,0.0832741,0.0355097
34871.4,0.0832757,0.0355111
34874.1,0.0832774,0.0355125
34876.7,0.083279,0.0355139
34879.3,0.0832807,0.0355153
34881.8,0.0832824,0.0355166
34884.4,0.083284,0.035518
34887,0.0832857,0.0355194
34889.7,0.0832873,0.0355208
34892.3,0.083289,0.0355222
34895,0.0832907,0.0355236
34897.6,0.0832923,0.035525
34900.2,0.083294,0.0355264
34902.9,0.0832957,0.0355278
34905.5,0.0832973,0.0355292
34908.2,0.083299,0.0355306
34910.8,0.0833006,0.035532
34913.3,0.0833023,0.0355334
34915.9,0.083304,0.0355348
34918.4,0.0833056,0.0355362
34921,0.0833073,0.0355376
34923.6,0.0833089,0.035539
34926.2,0.0833106,0.0355404
34928.9,0.0833123,0.0355418
34931.4,0.0833139,0.0355432
34934,0.0833156,0.0355446
34936.6,0.0833172,0.035546
34939.2,0.0833189,0.0355474
34941.8,0.0833206,0.0355488
34944.4,0.0833222,0.0355502
34947.1,0.0833239,0.0355516
34949.7,0.0833255,0.035553
34952.2,0.0833272,0.0355544
34954.9,0.0833289,0.0355558
34957.5,0.0833305,0.0355572
34960.1,0.0833322,0.0355586
34962.7,0.0833339,0.03556
34965.3,0.0833355,0.0355614
34968,0.0833372,0.0355627
34970.6,0.0833388,0.0355641
34973.2,0.0833405,0.0355655
34975.8,0.0833422,0.0355669
34978.4,0.0833438,0.0355683
34981,0.0833455,0.0355697
34983.5,0.0833472,0.0355711
34986.1,0.0833488,0.0355725
34988.7,0.0833505,0.0355739
34991.4,0.0833521,0.0355753
34994,0.0833538,0.0355767
34996.6,0.0833555,0.0355781
34999.2,0.0833571,0.0355795
35001.8,0.0833588,0.0355809
35004.4,0.0833604,0.0355823
35007.1,0.0833621,0.0355837
35009.6,0.0833638,0.0355851
35012.2,0.0833654,0.0355865
35014.9,0.0833671,0.0355879
35017.4,0.0833687,0.0355893
35020,0.0833704,0.0355907
35022.6,0.0833721,0.0355921
35025.2,0.0833737,0.0355935
35027.9,0.0833754,0.0355949
35030.5,0.0833771,0.0355963
35033.1,0.0833787,0.0355977
35035.7,0.0833804,0.0355991
35038.4,0.083382,0.0356005
35041,0.0833837,0.0356019
35043.6,0.0833854,0.0356032
35046.2,0.083387,0.0356046
35048.8,0.0833887,0.035606
35051.5,0.0833903,0.0356074
35054.1,0.083392,0.0356088
35056.8,0.0833936,0.0356102
35059.4,0.0833953,0.0356116
35062.1,0.083397,0.035613
35064.6,0.0833986,0.0356144
35067.3,0.0834003,0.0356158
35070,0.0834019,0.0356172
35072.6,0.0834036,0.0356186
35075.3,0.0834053,0.03562
35077.9,0.0834069,0.0356214
35080.5,0.0834086,0.0356228
35083.1,0.0834102,0.0356242
35085.7,0.0834119,0.0356256
35088.3,0.0834136,0.035627
35090.9,0.0834152,0.0356284
35093.6,0.0834169,0.0356298
35096.2,0.0834185,0.0356312
35098.8,0.0834202,0.0356326
35101.4,0.0834218,0.035634
35104.1,0.0834235,0.0356354
35106.6,0.0834252,0.0356368
35109.3,0.0834268,0.0356382
35112,0.0834285,0.0356396
35114.6,0.0834301,0.035641
35117.3,0.0834318,0.0356424
35119.9,0.0834335,0.0356438
35122.4,0.0834351,0.0356452
35125,0.0834368,0.0356466
35127.7,0.0834384,0.035648
35130.3,0.0834401,0.0356494
35133,0.0834417,0.0356508
35135.7,0.0834434,0.0356522
35138.3,0.0834451,0.0356536
35141,0.0834467,0.035655
35143.7,0.0834484,0.0356564
35146.4,0.08345,0.0356578
35149,0.0834517,0.0356592
35151.7,0.0834534,0.0356606
35154.3,0.083455,0.035662
35156.9,0.0834567,0.0356634
35159.5,0.0834583,0.0356648
35162.2,0.08346,0.0356662
35164.8,0.0834617,0.0356676
35167.5,0.0834633,0.035669
35170.2,0.083465,0.0356704
35172.8,0.0834666,0.0356718
35175.4,0.0834683,0.0356732
35178,0.0834699,0.0356746
35180.7,0.0834716,0.035676
35183.3,0.0834732,0.0356774
35185.9,0.0834749,0.0356788
35188.7,0.0834766,0.0356802
35191.4,0.0834782,0.0356816
35194.1,0.0834799,0.035683
35196.6,0.0834815,0.0356844
35199.2,0.0834832,0.0356858
35201.8,0.0834849,0.0356872
35204.4,0.0834865,0.0356886
35207.1,0.0834882,0.03569
35209.7,0.0834898,0.0356914
35212.3,0.0834915,0.0356928
35214.9,0.0834931,0.0356942
35217.4,0.0834948,0.0356956
35220.1,0.0834965,0.035697
35222.7,0.0834981,0.0356984
35225.3,0.0834998,0.0356997
35228.1,0.0835014,0.0357011
35230.7,0.0835031,0.0357025
35233.4,0.0835048,0.0357039
35236,0.0835064,0.0357053
35238.6,0.0835081,0.0357067
35241.3,0.0835097,0.0357081
35244,0.0835114,0.0357096
35246.6,0.083513,0.0357109
35249.2,0.0835147,0.0357123
35251.8,0.0835163,0.0357137
35254.5,0.083518,0.0357151
35257.1,0.0835197,0.0357165
35259.8,0.0835213,0.0357179
35262.4,0.083523,0.0357193
35265,0.0835246,0.0357208
35267.6,0.0835263,0.0357222
35270.3,0.0835279,0.0357236
35273,0.0835296,0.035725
35275.6,0.0835313,0.0357263
35278.2,0.0835329,0.0357277
35280.8,0.0835346,0.0357291
35283.5,0.0835362,0.0357305
35286.1,0.0835379,0.035732
35288.7,0.0835395,0.0357334
35291.4,0.0835412,0.0357348
35294,0.0835428,0.0357362
35296.6,0.0835445,0.0357376
35299.3,0.0835461,0.035739
35301.9,0.0835478,0.0357404
35304.5,0.0835494,0.0357418
35307.1,0.0835511,0.0357432
35309.8,0.0835528,0.0357446
35312.5,0.0835544,0.035746
35315.1,0.0835561,0.0357474
35317.7,0.0835577,0.0357488
35320.3,0.0835594,0.0357502
35322.9,0.083561,0.0357516
35325.6,0.0835627,0.035753
35328.2,0.0835643,0.0357544
35330.9,0.083566,0.0357558
35333.5,0.0835676,0.0357572
35336.1,0.0835693,0.0357586
35338.8,0.0835709,0.03576
35341.5,0.0835726,0.0357614
35344.2,0.0835742,0.0357628
35346.8,0.0835759,0.0357642
35349.5,0.0835775,0.0357656
35352.2,0.0835792,0.035767
35354.8,0.0835808,0.0357684
35357.4,0.0835825,0.0357699
35360.1,0.0835841,0.0357713
35362.8,0.0835858,0.0357726
35365.5,0.0835875,0.035774
35368.2,0.0835891,0.0357755
35370.7,0.0835908,0.0357769
35373.3,0.0835924,0.0357783
35375.9,0.0835941,0.0357797
35378.6,0.0835957,0.0357811
35381.3,0.0835974,0.0357825
35383.9,0.083599,0.0357839
35386.6,0.0836007,0.0357853
35389.3,0.0836023,0.0357867
35391.9,0.083604,0.0357881
35394.6,0.0836057,0.0357895
35397.2,0.0836073,0.0357909
35400,0.083609,0.0357923
35402.6,0.0836106,0.0357937
35405.2,0.0836123,0.0357951
35407.8,0.0836139,0.0357965
35410.6,0.0836156,0.0357979
35413.3,0.0836172,0.0357993
35415.9,0.0836189,0.0358007
35418.6,0.0836205,0.0358021
35421.2,0.0836222,0.0358035
35423.8,0.0836238,0.0358049
35426.5,0.0836255,0.0358063
35429.2,0.0836271,0.0358077
35431.8,0.0836288,0.0358091
35434.4,0.0836305,0.0358105
35437.1,0.0836321,0.0358119
35439.8,0.0836338,0.0358133
35442.4,0.0836354,0.0358147
35445.1,0.083637,0.0358161
35447.8,0.0836387,0.0358175
35450.4,0.0836404,0.0358189
35453.1,0.083642,0.0358203
35455.8,0.0836437,0.0358218
35458.5,0.0836453,0.0358232
35461.2,0.083647,0.0358246
35463.9,0.0836486,0.035826
35466.6,0.0836503,0.0358274
35469.3,0.0836519,0.0358288
35471.9,0.0836536,0.0358302
35474.6,0.0836552,0.0358316
35477.3,0.0836569,0.035833
35479.9,0.0836585,0.0358344
35482.6,0.0836602,0.0358358
35485.2,0.0836618,0.0358372
35487.9,0.0836635,0.0358386
35490.5,0.0836651,0.03584
35493.3,0.0836668,0.0358414
35496,0.0836684,0.0358428
35498.7,0.0836701,0.0358442
35501.4,0.0836717,0.0358457
35504.1,0.0836733,0.0358471
35506.8,0.083675,0.0358485
35509.5,0.0836766,0.0358499
35512.1,0.0836783,0.0358513
35514.8,0.0836799,0.0358527
35517.4,0.0836816,0.0358541
35520.1,0.0836832,0.0358555
35522.7,0.0836849,0.0358569
35525.4,0.0836865,0.0358583
35528.1,0.0836882,0.0358597
35530.7,0.0836898,0.0358611
35533.4,0.0836915,0.0358625
35536.1,0.0836931,0.0358639
35538.8,0.0836948,0.0358653
35541.4,0.0836964,0.0358667
35544,0.0836981,0.0358682
35546.6,0.0836997,0.0358696
35549.2,0.0837014,0.035871
35551.9,0.083703,0.0358724
35554.6,0.0837047,0.0358738
35557.2,0.0837063,0.0358752
35559.9,0.083708,0.0358766
35562.6,0.0837097,0.035878
35565.2,0.0837113,0.0358794
35567.9,0.0837129,0.0358808
35570.5,0.0837146,0.0358822
35573.1,0.0837162,0.0358836
35575.8,0.0837179,0.035885
35578.3,0.0837196,0.0358864
35581,0.0837212,0.0358878
35583.7,0.0837228,0.0358892
35586.4,0.0837245,0.0358906
35589.1,0.0837261,0.0358921
35591.9,0.0837278,0.0358935
35594.6,0.0837294,0.0358949
35597.2,0.0837311,0.0358963
35599.9,0.0837327,0.0358977
35602.6,0.0837344,0.0358991
35605.3,0.083736,0.0359005
35607.9,0.0837377,0.0359019
35610.6,0.0837393,0.0359033
35613.3,0.083741,0.0359047
35616,0.0837426,0.0359061
35618.7,0.0837443,0.0359075
35621.3,0.0837459,0.0359089
35623.9,0.0837476,0.0359103
35626.7,0.0837492,0.0359118
35629.3,0.0837509,0.0359132
35631.9,0.0837525,0.0359146
35634.7,0.0837542,0.035916
35637.4,0.0837558,0.0359174
35640.1,0.0837575,0.0359188
35642.7,0.0837591,0.0359202
35645.4,0.0837608,0.0359216
35648.1,0.0837624,0.035923
35650.7,0.0837641,0.0359244
35653.4,0.0837657,0.0359258
35656.1,0.0837673,0.0359272
35658.8,0.083769,0.0359286
35661.4,0.0837706,0.03593
35664.1,0.0837723,0.0359315
35666.8,0.0837739,0.0359329
35669.4,0.0837756,0.0359343
35672,0.0837772,0.0359357
35674.7,0.0837789,0.0359371
35677.4,0.0837805,0.0359385
35680.1,0.0837822,0.0359399
35682.7,0.0837838,0.0359413
35685.4,0.0837855,0.0359427
35688.2,0.0837871,0.0359441
35690.8,0.0837888,0.0359455
35693.5,0.0837904,0.0359469
35696.2,0.0837921,0.0359483
35698.9,0.0837937,0.0359497
35701.6,0.0837954,0.0359511
35704.3,0.083797,0.0359525
35707,0.0837987,0.035954
35709.7,0.0838003,0.0359554
35712.4,0.083802,0.0359568
35715,0.0838036,0.0359582
35717.7,0.0838053,0.0359596
35720.4,0.0838069,0.035961
35723.2,0.0838085,0.0359624
35726,0.0838102,0.0359638
35728.7,0.0838118,0.0359652
35731.5,0.0838135,0.0359666
35734.2,0.0838151,0.035968
35736.9,0.0838168,0.0359694
35739.6,0.0838184,0.0359708
35742.2,0.0838201,0.0359723
35744.9,0.0838217,0.0359737
35747.6,0.0838233,0.0359751
35750.3,0.083825,0.0359765
35752.9,0.0838266,0.0359779
35755.5,0.0838283,0.0359793
35758.2,0.0838299,0.0359807
35760.8,0.0838316,0.0359821
35763.5,0.0838332,0.0359835
35766.2,0.0838349,0.0359849
35768.9,0.0838365,0.0359863
35771.6,0.0838382,0.0359877
35774.3,0.0838398,0.0359892
35776.9,0.0838415,0.0359906
35779.5,0.0838431,0.035992
35782.2,0.0838448,0.0359934
35784.8,0.0838464,0.0359948
35787.6,0.0838481,0.0359962
35790.2,0.0838497,0.0359976
35792.9,0.0838513,0.035999
35795.6,0.083853,0.0360004
35798.3,0.0838546,0.0360018
35801,0.0838563,0.0360032
35803.6,0.0838579,0.0360047
35806.3,0.0838596,0.0360061
35809,0.0838612,0.0360075
35811.7,0.0838629,0.0360089
35814.4,0.0838645,0.0360103
35817,0.0838661,0.0360117
35819.9,0.0838678,0.0360131
35822.6,0.0838694,0.0360145
35825.3,0.0838711,0.0360159
35828.1,0.0838727,0.0360173
35830.7,0.0838744,0.0360187
35833.4,0.083876,0.0360202
35836.2,0.0838777,0.0360216
35838.9,0.0838793,0.036023
35841.6,0.0838809,0.0360244
35844.4,0.0838826,0.0360258
35847.1,0.0838842,0.0360272
35849.7,0.0838859,0.0360286
35852.4,0.0838875,0.03603
35855.1,0.0838892,0.0360314
35857.8,0.0838908,0.0360328
35860.5,0.0838925,0.0360343
35863.1,0.0838941,0.0360357
35865.8,0.0838957,0.0360371
35868.5,0.0838974,0.0360385
35871.1,0.083899,0.0360399
35873.8,0.0839007,0.0360413
35876.4,0.0839023,0.0360427
35879.1,0.083904,0.0360441
35881.8,0.0839056,0.0360455
35884.4,0.0839073,0.0360469
35887.1,0.0839089,0.0360483
35889.9,0.0839106,0.0360497
35892.6,0.0839122,0.0360512
35895.4,0.0839138,0.0360526
35898,0.0839155,0.036054
35900.8,0.0839171,0.0360554
35903.5,0.0839188,0.0360568
35906.2,0.0839204,0.0360582
35909,0.083922,0.0360597
35911.7,0.0839237,0.0360611
35914.5,0.0839253,0.0360625
35917.3,0.083927,0.0360639
35920,0.0839286,0.0360653
35922.7,0.0839303,0.0360667
35925.4,0.0839319,0.0360681
35928.1,0.0839335,0.0360695
35930.8,0.0839352,0.0360709
35933.5,0.0839368,0.0360724
35936.2,0.0839385,0.0360738
35938.9,0.0839401,0.0360752
35941.6,0.0839417,0.0360766
35944.3,0.0839434,0.036078
35947,0.083945,0.0360794
35949.6,0.0839467,0.0360808
35952.3,0.0839483,0.0360822
35955.1,0.08395,0.0360837
35957.8,0.0839516,0.0360851
35960.6,0.0839532,0.0360865
35963.3,0.0839549,0.0360879
35966,0.0839565,0.0360893
35968.7,0.0839582,0.0360907
35971.4,0.0839598,0.0360921
35974.1,0.0839615,0.0360935
35976.9,0.0839631,0.0360949
35979.5,0.0839647,0.0360963
35982.3,0.0839664,0.0360978
35985,0.083968,0.0360992
35987.8,0.0839697,0.0361006
35990.5,0.0839713,0.036102
35993.2,0.083973,0.0361034
35995.8,0.0839746,0.0361048
35998.5,0.0839762,0.0361062
36001.3,0.0839779,0.0361076
36004,0.0839795,0.0361091
